review_scores_value,accommodates,bathrooms,bedrooms,beds,cancellation_policy,id,host_is_superhost,extra_people,property_type,room_type,price,neighbourhood_cleansed
10.0,7,4.0,3.0,3.0,flexible,4250367,0.0,0.0,House,Entire home/apt,600.0,East Queen Anne
9.0,4,2.0,2.0,2.0,moderate,8755479,0.0,15.0,Apartment,Entire home/apt,235.0,East Queen Anne
10.0,4,1.0,1.0,2.0,flexible,8829156,0.0,10.0,Apartment,Entire home/apt,75.0,East Queen Anne
6.0,2,1.0,1.0,1.0,moderate,5126077,0.0,0.0,Apartment,Private room,95.0,East Queen Anne
9.0,4,1.0,1.0,2.0,strict,6108796,0.0,10.0,Apartment,Entire home/apt,103.0,East Queen Anne
10.0,2,1.0,1.0,1.0,strict,2692126,0.0,25.0,Apartment,Entire home/apt,120.0,East Queen Anne
,2,1.0,1.0,1.0,flexible,6882211,0.0,0.0,House,Entire home/apt,95.0,East Queen Anne
,5,2.5,2.0,2.0,flexible,9573675,0.0,0.0,Apartment,Entire home/apt,143.0,East Queen Anne
10.0,2,1.0,1.0,1.0,flexible,3544953,1.0,0.0,Apartment,Private room,99.0,East Queen Anne
10.0,2,1.0,1.0,1.0,moderate,2020505,1.0,0.0,House,Entire home/apt,142.0,East Queen Anne
9.0,2,1.0,1.0,2.0,moderate,5580457,0.0,25.0,Apartment,Entire home/apt,150.0,East Queen Anne
9.0,6,2.0,3.0,3.0,moderate,1495271,0.0,0.0,House,Entire home/apt,295.0,East Queen Anne
10.0,6,3.5,4.0,4.0,strict,8455865,0.0,0.0,House,Entire home/apt,335.0,East Queen Anne
,2,1.0,1.0,1.0,flexible,9679300,0.0,0.0,Apartment,Private room,60.0,East Queen Anne
10.0,6,1.5,3.0,3.0,strict,6065566,0.0,0.0,House,Entire home/apt,250.0,East Queen Anne
10.0,8,3.0,4.0,5.0,strict,4645208,1.0,50.0,House,Entire home/apt,499.0,East Queen Anne
10.0,8,2.0,3.0,4.0,strict,6115807,0.0,50.0,House,Entire home/apt,350.0,East Queen Anne
10.0,3,1.0,1.0,2.0,moderate,7091397,0.0,0.0,Bungalow,Entire home/apt,156.0,East Queen Anne
9.0,4,1.0,2.0,3.0,strict,6134153,0.0,50.0,Apartment,Entire home/apt,200.0,East Queen Anne
10.0,4,2.0,2.0,2.0,moderate,7763878,0.0,0.0,Apartment,Entire home/apt,180.0,East Queen Anne
10.0,3,1.0,1.0,1.0,flexible,8088447,0.0,0.0,Apartment,Entire home/apt,103.0,East Queen Anne
9.0,2,1.0,1.0,1.0,moderate,3418349,0.0,0.0,Apartment,Entire home/apt,99.0,East Queen Anne
9.0,3,1.0,1.0,1.0,flexible,9199982,0.0,0.0,Apartment,Entire home/apt,94.0,East Queen Anne
9.0,4,1.0,1.0,1.0,moderate,6400000,0.0,0.0,Apartment,Entire home/apt,160.0,East Queen Anne
10.0,4,1.0,1.0,2.0,strict,6776229,1.0,0.0,Apartment,Entire home/apt,129.0,East Queen Anne
10.0,4,1.0,1.0,2.0,moderate,7627794,0.0,30.0,Loft,Entire home/apt,219.0,East Queen Anne
9.0,4,1.0,1.0,1.0,strict,8374102,0.0,20.0,Apartment,Entire home/apt,91.0,East Queen Anne
10.0,4,1.0,1.0,2.0,strict,6316934,0.0,10.0,Apartment,Entire home/apt,75.0,East Queen Anne
10.0,2,1.0,0.0,1.0,moderate,1820794,1.0,25.0,Apartment,Entire home/apt,99.0,East Queen Anne
10.0,5,1.5,3.0,3.0,strict,314180,1.0,25.0,House,Entire home/apt,300.0,Wallingford
,5,2.0,3.0,3.0,moderate,8670079,0.0,0.0,House,Entire home/apt,150.0,Wallingford
9.0,6,1.0,2.0,3.0,strict,4868135,0.0,0.0,Apartment,Entire home/apt,149.0,Wallingford
,2,1.0,0.0,1.0,flexible,5336585,0.0,0.0,Loft,Entire home/apt,75.0,Wallingford
9.0,3,1.0,1.0,2.0,strict,1427103,0.0,15.0,Apartment,Entire home/apt,95.0,Wallingford
10.0,2,1.0,1.0,1.0,moderate,3518808,0.0,0.0,Apartment,Entire home/apt,100.0,Wallingford
10.0,6,2.0,3.0,2.0,moderate,8995844,0.0,0.0,House,Entire home/apt,250.0,Wallingford
10.0,2,2.0,1.0,1.0,strict,356566,1.0,35.0,House,Private room,105.0,Wallingford
8.0,2,1.0,1.0,1.0,moderate,6466388,0.0,10.0,House,Private room,74.0,Wallingford
10.0,2,1.0,1.0,1.0,moderate,4531944,1.0,0.0,House,Entire home/apt,140.0,Wallingford
9.0,4,1.0,1.0,1.0,strict,6686072,1.0,5.0,Apartment,Entire home/apt,130.0,Wallingford
10.0,2,1.0,1.0,1.0,moderate,4384343,0.0,0.0,Apartment,Entire home/apt,110.0,Wallingford
9.0,8,2.0,4.0,4.0,moderate,7900056,0.0,20.0,House,Entire home/apt,199.0,Wallingford
10.0,6,1.5,2.0,3.0,strict,6378563,0.0,0.0,House,Entire home/apt,209.0,Wallingford
10.0,4,1.0,0.0,2.0,moderate,5630783,1.0,10.0,House,Entire home/apt,100.0,Wallingford
10.0,4,1.0,1.0,1.0,moderate,340706,0.0,15.0,Apartment,Entire home/apt,110.0,Wallingford
10.0,2,1.0,1.0,2.0,strict,6202214,0.0,25.0,Apartment,Entire home/apt,104.0,Wallingford
10.0,4,2.0,2.0,2.0,strict,1030411,0.0,0.0,House,Entire home/apt,200.0,Wallingford
10.0,4,1.0,0.0,2.0,flexible,7922373,0.0,30.0,House,Entire home/apt,99.0,Wallingford
10.0,2,1.0,1.0,1.0,strict,6156470,1.0,0.0,House,Private room,90.0,Wallingford
10.0,6,1.0,2.0,3.0,strict,2994309,1.0,15.0,Apartment,Entire home/apt,135.0,Wallingford
10.0,6,1.0,2.0,3.0,strict,1594328,0.0,25.0,House,Entire home/apt,122.0,Wallingford
10.0,2,1.0,0.0,1.0,moderate,8072920,0.0,0.0,Apartment,Entire home/apt,80.0,Wallingford
8.0,4,1.0,2.0,2.0,strict,6915487,0.0,15.0,House,Entire home/apt,158.0,Wallingford
9.0,4,1.0,1.0,1.0,moderate,6202603,0.0,20.0,Apartment,Entire home/apt,90.0,Wallingford
10.0,3,1.0,1.0,2.0,flexible,5286781,0.0,0.0,Apartment,Entire home/apt,100.0,Wallingford
10.0,4,1.0,1.0,2.0,strict,2818420,0.0,20.0,House,Entire home/apt,89.0,Wallingford
9.0,4,1.0,2.0,2.0,moderate,3739681,0.0,0.0,House,Entire home/apt,125.0,Wallingford
10.0,2,1.0,1.0,1.0,flexible,7922063,0.0,10.0,Apartment,Shared room,42.0,Wallingford
10.0,2,1.0,1.0,1.0,moderate,611509,1.0,15.0,House,Private room,65.0,Wallingford
9.0,4,1.0,1.0,2.0,moderate,1802663,0.0,35.0,House,Entire home/apt,100.0,Wallingford
,1,1.0,1.0,1.0,moderate,9797545,0.0,0.0,House,Private room,40.0,Wallingford
,6,1.0,3.0,3.0,flexible,9241055,0.0,25.0,House,Entire home/apt,185.0,Wallingford
10.0,2,1.0,1.0,2.0,flexible,9294832,0.0,0.0,Apartment,Private room,40.0,Wallingford
10.0,2,1.5,1.0,1.0,flexible,8643209,0.0,10.0,Apartment,Private room,70.0,Wallingford
,1,1.0,1.0,1.0,strict,7258811,0.0,0.0,House,Shared room,40.0,Wallingford
,2,1.0,1.0,1.0,flexible,10265391,0.0,0.0,Apartment,Entire home/apt,70.0,Wallingford
10.0,4,1.0,1.0,1.0,moderate,132120,0.0,0.0,Apartment,Entire home/apt,110.0,Wallingford
9.0,4,1.0,2.0,3.0,strict,6343866,1.0,0.0,Apartment,Entire home/apt,99.0,Wallingford
9.0,6,3.0,3.0,3.0,flexible,3066740,0.0,0.0,Boat,Entire home/apt,680.0,Wallingford
10.0,6,1.5,3.0,4.0,strict,4130112,0.0,20.0,House,Entire home/apt,195.0,Wallingford
10.0,2,2.0,1.0,1.0,strict,4026757,1.0,25.0,House,Private room,55.0,Wallingford
,2,1.0,1.0,1.0,flexible,9545281,0.0,0.0,Apartment,Entire home/apt,90.0,Wallingford
9.0,4,1.0,1.0,1.0,strict,3294804,0.0,10.0,Apartment,Entire home/apt,119.0,Wallingford
10.0,5,2.0,3.0,3.0,moderate,4122325,1.0,0.0,House,Entire home/apt,175.0,Wallingford
10.0,2,1.0,1.0,1.0,flexible,8308353,1.0,15.0,House,Private room,65.0,Wallingford
9.0,2,1.0,1.0,1.0,flexible,7226013,0.0,0.0,Apartment,Private room,75.0,Wallingford
10.0,4,1.0,2.0,2.0,moderate,5761290,0.0,20.0,House,Entire home/apt,126.0,Wallingford
10.0,2,1.0,1.0,1.0,flexible,182716,0.0,10.0,House,Private room,70.0,Wallingford
10.0,2,1.0,1.0,1.0,flexible,3050140,1.0,10.0,Apartment,Entire home/apt,90.0,Wallingford
9.0,2,1.0,1.0,1.0,strict,3254956,0.0,10.0,Apartment,Entire home/apt,129.0,Wallingford
9.0,12,2.0,5.0,6.0,strict,1264287,0.0,30.0,House,Entire home/apt,225.0,Wallingford
9.0,1,1.0,1.0,1.0,strict,3404557,0.0,0.0,House,Shared room,40.0,Wallingford
10.0,1,1.0,1.0,1.0,flexible,3939683,0.0,30.0,House,Shared room,50.0,Wallingford
10.0,1,1.0,1.0,1.0,strict,3424242,0.0,0.0,House,Shared room,40.0,Wallingford
10.0,1,1.0,1.0,1.0,flexible,7985714,0.0,0.0,House,Shared room,40.0,Wallingford
10.0,4,1.0,2.0,2.0,strict,4279876,1.0,15.0,Apartment,Entire home/apt,95.0,Wallingford
10.0,6,1.0,2.0,4.0,moderate,3870253,0.0,0.0,Apartment,Entire home/apt,175.0,Wallingford
9.0,6,1.0,2.0,4.0,moderate,2187563,0.0,15.0,House,Entire home/apt,160.0,Wallingford
10.0,1,1.0,1.0,1.0,strict,3889299,0.0,0.0,House,Shared room,40.0,Wallingford
,1,1.0,1.0,1.0,strict,3889330,0.0,0.0,House,Shared room,40.0,Wallingford
9.0,2,1.0,1.0,1.0,flexible,1184846,1.0,0.0,Apartment,Entire home/apt,120.0,Wallingford
10.0,4,1.0,1.0,2.0,moderate,3626162,1.0,10.0,House,Entire home/apt,66.0,Wallingford
10.0,2,1.0,1.0,1.0,flexible,456040,0.0,10.0,House,Private room,55.0,Wallingford
,7,3.0,4.0,5.0,moderate,9033154,0.0,0.0,House,Entire home/apt,350.0,Wallingford
10.0,2,1.0,0.0,1.0,flexible,4340838,1.0,0.0,House,Entire home/apt,85.0,Wallingford
9.0,6,1.0,2.0,3.0,strict,808811,0.0,20.0,House,Entire home/apt,175.0,Wallingford
10.0,2,1.0,1.0,1.0,flexible,7368030,0.0,0.0,Apartment,Entire home/apt,105.0,Wallingford
9.0,3,1.0,1.0,3.0,flexible,522287,0.0,20.0,House,Private room,55.0,Wallingford
9.0,5,1.0,2.0,2.0,strict,1940787,0.0,25.0,House,Entire home/apt,150.0,Wallingford
10.0,1,1.0,1.0,1.0,strict,3732103,0.0,0.0,House,Shared room,40.0,Wallingford
9.0,2,2.0,1.0,2.0,moderate,43373,0.0,10.0,House,Private room,59.0,Wallingford
7.0,2,1.0,1.0,1.0,moderate,5126365,0.0,10.0,House,Private room,80.0,Wallingford
7.0,5,1.0,2.0,3.0,flexible,7182584,0.0,20.0,House,Entire home/apt,200.0,Wallingford
10.0,3,1.0,0.0,1.0,strict,5325214,0.0,0.0,House,Entire home/apt,60.0,Wallingford
9.0,2,1.0,1.0,1.0,moderate,2710274,0.0,10.0,House,Private room,59.0,Wallingford
10.0,8,3.0,4.0,5.0,moderate,5128160,0.0,0.0,House,Entire home/apt,575.0,Wallingford
10.0,1,1.0,1.0,1.0,strict,3424114,0.0,0.0,House,Shared room,40.0,Wallingford
9.0,2,1.0,1.0,1.0,strict,2776890,0.0,0.0,House,Entire home/apt,139.0,Wallingford
9.0,4,1.0,1.0,2.0,strict,4521755,0.0,0.0,Apartment,Entire home/apt,70.0,Wallingford
9.0,4,1.0,1.0,1.0,moderate,3456599,0.0,10.0,Apartment,Entire home/apt,85.0,Wallingford
,4,1.0,2.0,2.0,strict,8207848,0.0,0.0,Apartment,Entire home/apt,259.0,Wallingford
,3,1.0,1.0,1.0,flexible,10249527,0.0,0.0,Apartment,Private room,39.0,Wallingford
10.0,2,1.5,1.0,1.0,flexible,1252740,1.0,25.0,House,Private room,70.0,Wallingford
8.0,6,1.0,2.0,4.0,strict,4250938,0.0,0.0,House,Entire home/apt,166.0,Wallingford
10.0,4,1.0,1.0,2.0,moderate,3791920,1.0,10.0,House,Entire home/apt,99.0,Wallingford
9.0,2,1.0,1.0,1.0,strict,4258762,1.0,20.0,Apartment,Entire home/apt,110.0,Wallingford
10.0,4,1.0,1.0,2.0,moderate,7364146,0.0,5.0,Apartment,Entire home/apt,100.0,Wallingford
8.0,7,1.0,3.0,4.0,strict,6765045,0.0,0.0,House,Entire home/apt,250.0,Wallingford
10.0,4,1.0,1.0,2.0,strict,3193738,0.0,0.0,House,Entire home/apt,150.0,Wallingford
10.0,5,1.0,1.0,2.0,flexible,8765219,0.0,0.0,House,Entire home/apt,200.0,Wallingford
8.0,2,1.0,1.0,1.0,strict,8174285,1.0,25.0,Apartment,Entire home/apt,95.0,Wallingford
8.0,1,1.0,1.0,1.0,strict,3403638,0.0,0.0,House,Shared room,40.0,Wallingford
9.0,4,1.0,2.0,2.0,flexible,7601333,0.0,0.0,House,Entire home/apt,215.0,Wallingford
9.0,2,1.0,1.0,1.0,flexible,6707735,1.0,0.0,Apartment,Entire home/apt,110.0,Wallingford
10.0,5,1.0,3.0,3.0,strict,7322718,0.0,0.0,House,Entire home/apt,249.0,Wallingford
10.0,8,2.0,3.0,3.0,strict,3783162,0.0,40.0,House,Entire home/apt,295.0,Wallingford
9.0,2,1.0,1.0,1.0,strict,6606,0.0,10.0,Apartment,Entire home/apt,90.0,Wallingford
,1,1.0,1.0,1.0,strict,3889280,0.0,0.0,House,Shared room,40.0,Wallingford
9.0,2,1.0,0.0,1.0,flexible,3971137,0.0,0.0,Apartment,Entire home/apt,85.0,Wallingford
8.0,1,1.0,1.0,1.0,strict,3889050,0.0,0.0,House,Shared room,40.0,Wallingford
10.0,2,1.5,1.0,1.0,flexible,799882,1.0,15.0,House,Private room,40.0,Wallingford
10.0,8,2.0,4.0,4.0,moderate,9508386,0.0,20.0,House,Entire home/apt,245.0,Wallingford
9.0,2,1.0,1.0,1.0,flexible,6714817,0.0,0.0,Apartment,Entire home/apt,130.0,Wallingford
9.0,4,1.5,3.0,2.0,flexible,3773700,0.0,0.0,House,Entire home/apt,210.0,Wallingford
9.0,6,2.5,2.0,3.0,moderate,3773568,0.0,35.0,House,Entire home/apt,439.0,Wallingford
,1,1.0,1.0,1.0,flexible,9313974,0.0,0.0,House,Private room,90.0,Wallingford
10.0,3,1.0,1.0,1.0,strict,6492880,0.0,25.0,Apartment,Entire home/apt,95.0,Wallingford
10.0,4,1.0,2.0,3.0,moderate,4879013,1.0,15.0,Apartment,Entire home/apt,109.0,Wallingford
9.0,1,1.0,1.0,1.0,strict,3732094,0.0,0.0,House,Shared room,40.0,Wallingford
10.0,4,1.0,2.0,1.0,moderate,873073,0.0,50.0,House,Entire home/apt,175.0,Wallingford
10.0,3,1.0,1.0,2.0,strict,234898,0.0,0.0,House,Entire home/apt,80.0,Wallingford
10.0,2,1.0,1.0,1.0,flexible,8533375,0.0,0.0,Apartment,Entire home/apt,105.0,Wallingford
,8,3.5,3.0,3.0,strict,6854019,1.0,15.0,House,Entire home/apt,400.0,Wallingford
10.0,4,1.0,2.0,3.0,moderate,8418650,0.0,7.0,Apartment,Entire home/apt,100.0,Wallingford
10.0,1,1.0,1.0,1.0,strict,3732076,0.0,0.0,House,Shared room,40.0,Wallingford
10.0,6,1.0,2.0,4.0,flexible,4608592,1.0,20.0,House,Entire home/apt,160.0,Wallingford
10.0,2,1.0,1.0,1.0,flexible,4862719,0.0,10.0,House,Private room,55.0,Wallingford
10.0,3,1.0,1.0,2.0,strict,668169,0.0,15.0,House,Private room,55.0,Wallingford
10.0,2,2.5,1.0,1.0,strict,429453,1.0,25.0,House,Private room,150.0,Wallingford
,2,1.0,1.0,2.0,flexible,10124808,0.0,0.0,House,Private room,55.0,Wallingford
9.0,6,1.0,2.0,2.0,strict,7459684,0.0,20.0,House,Entire home/apt,95.0,Wallingford
8.0,4,1.0,2.0,2.0,strict,5992645,0.0,25.0,House,Entire home/apt,155.0,Wallingford
10.0,2,1.0,1.0,1.0,strict,7917718,1.0,15.0,House,Private room,55.0,Wallingford
10.0,1,1.0,1.0,1.0,strict,2986056,0.0,0.0,House,Shared room,40.0,Wallingford
9.0,7,2.0,3.0,5.0,strict,2011193,0.0,25.0,House,Entire home/apt,250.0,Wallingford
9.0,2,1.0,0.0,1.0,flexible,3768626,0.0,0.0,House,Entire home/apt,145.0,Wallingford
9.0,2,1.0,1.0,1.0,moderate,2026794,0.0,10.0,House,Private room,54.0,Wallingford
10.0,4,1.0,1.0,1.0,moderate,9154294,0.0,0.0,House,Entire home/apt,99.0,Wallingford
9.0,8,3.0,3.0,3.0,strict,430610,1.0,15.0,House,Entire home/apt,254.0,Wallingford
10.0,3,1.0,0.0,2.0,strict,3231850,1.0,0.0,Loft,Entire home/apt,100.0,Wallingford
10.0,2,1.0,1.0,1.0,flexible,2976798,0.0,10.0,House,Private room,65.0,Wallingford
10.0,4,1.0,2.0,2.0,moderate,703058,1.0,15.0,House,Entire home/apt,150.0,Wallingford
10.0,2,1.0,1.0,1.0,moderate,7826541,0.0,25.0,Apartment,Entire home/apt,140.0,Wallingford
10.0,3,1.0,1.0,2.0,strict,240920,0.0,10.0,House,Private room,45.0,Wallingford
9.0,3,1.0,1.0,2.0,moderate,6655233,0.0,10.0,House,Private room,74.0,Wallingford
10.0,2,1.0,1.0,2.0,flexible,9866461,0.0,20.0,Apartment,Private room,60.0,Wallingford
,5,2.5,2.0,3.0,flexible,7957729,0.0,0.0,House,Entire home/apt,350.0,Wallingford
10.0,4,1.0,1.0,1.0,strict,1428687,0.0,5.0,Apartment,Entire home/apt,135.0,Wallingford
10.0,2,1.0,1.0,1.0,flexible,4803403,1.0,30.0,Apartment,Entire home/apt,85.0,Wallingford
9.0,8,2.0,3.0,3.0,strict,11012,0.0,15.0,House,Entire home/apt,310.0,Wallingford
8.0,1,1.0,1.0,1.0,strict,3888924,0.0,0.0,House,Shared room,40.0,Wallingford
,5,1.0,2.0,2.0,strict,8842808,0.0,25.0,House,Entire home/apt,215.0,Wallingford
9.0,8,2.5,3.0,3.0,strict,1114695,1.0,15.0,House,Entire home/apt,245.0,Wallingford
10.0,2,1.5,1.0,1.0,moderate,1715582,0.0,10.0,House,Private room,65.0,Wallingford
,4,1.0,1.0,2.0,moderate,6704734,0.0,10.0,House,Entire home/apt,85.0,Wallingford
,2,1.0,1.0,1.0,flexible,8555098,0.0,0.0,House,Private room,95.0,Wallingford
9.0,2,1.0,1.0,1.0,moderate,1214316,0.0,25.0,House,Private room,57.0,Wallingford
10.0,2,1.0,0.0,1.0,flexible,7325455,0.0,0.0,Bungalow,Entire home/apt,75.0,Wallingford
10.0,3,1.0,0.0,1.0,strict,6325685,1.0,10.0,House,Entire home/apt,120.0,Wallingford
9.0,6,1.0,1.0,6.0,strict,9596,0.0,15.0,Apartment,Entire home/apt,120.0,Wallingford
10.0,2,1.0,1.0,1.0,flexible,9568491,0.0,5.0,Apartment,Shared room,40.0,Wallingford
10.0,12,3.0,6.0,6.0,strict,1747184,1.0,10.0,House,Entire home/apt,490.0,Wallingford
8.0,2,1.0,1.0,1.0,flexible,8653843,0.0,10.0,Apartment,Private room,50.0,Wallingford
10.0,6,1.0,2.0,2.0,moderate,6727729,0.0,25.0,House,Entire home/apt,200.0,Wallingford
10.0,1,1.0,1.0,1.0,strict,3888986,0.0,0.0,House,Shared room,40.0,Wallingford
,2,1.0,1.0,2.0,strict,4135710,0.0,50.0,House,Entire home/apt,255.0,Wallingford
10.0,2,1.0,1.0,1.0,moderate,3652434,1.0,0.0,House,Private room,95.0,Wallingford
10.0,2,1.0,1.0,1.0,moderate,7667990,0.0,0.0,Apartment,Entire home/apt,160.0,Wallingford
10.0,2,2.0,1.0,1.0,strict,4047058,1.0,25.0,House,Private room,55.0,Wallingford
10.0,2,1.0,1.0,1.0,moderate,7163934,0.0,0.0,House,Private room,85.0,Wallingford
,8,1.0,4.0,3.0,flexible,7717478,0.0,25.0,House,Entire home/apt,325.0,Wallingford
10.0,5,1.0,2.0,3.0,flexible,4653552,0.0,0.0,Apartment,Entire home/apt,144.0,Wallingford
,2,1.0,1.0,1.0,moderate,6915439,0.0,25.0,House,Private room,100.0,Wallingford
9.0,4,1.0,0.0,2.0,strict,506542,0.0,10.0,Apartment,Entire home/apt,115.0,Wallingford
10.0,2,2.0,1.0,1.0,strict,4046863,1.0,25.0,House,Private room,55.0,Wallingford
10.0,3,1.0,1.0,1.0,moderate,3915826,1.0,0.0,Apartment,Entire home/apt,95.0,Wallingford
,4,2.0,3.0,3.0,strict,4787415,0.0,30.0,House,Entire home/apt,175.0,North Queen Anne
10.0,4,1.0,1.0,2.0,moderate,1602488,0.0,0.0,House,Private room,95.0,North Queen Anne
,2,1.0,1.0,1.0,flexible,8459215,0.0,0.0,House,Private room,100.0,North Queen Anne
,2,1.0,1.0,1.0,flexible,10274175,0.0,0.0,Apartment,Private room,46.0,North Queen Anne
8.0,2,1.0,1.0,1.0,flexible,9167786,0.0,10.0,House,Private room,50.0,North Queen Anne
10.0,6,2.5,3.0,2.0,strict,5686435,0.0,0.0,House,Entire home/apt,445.0,North Queen Anne
10.0,2,1.0,1.0,1.0,moderate,7939058,0.0,0.0,House,Private room,75.0,North Queen Anne
10.0,4,1.0,2.0,2.0,moderate,8392801,0.0,0.0,House,Entire home/apt,100.0,North Queen Anne
10.0,2,1.0,1.0,1.0,moderate,7404370,0.0,10.0,House,Entire home/apt,130.0,North Queen Anne
10.0,5,3.0,3.0,3.0,moderate,3720511,0.0,50.0,House,Entire home/apt,235.0,North Queen Anne
8.0,4,1.0,1.0,1.0,flexible,8193332,0.0,0.0,Apartment,Entire home/apt,100.0,North Queen Anne
10.0,2,1.0,1.0,1.0,flexible,7957904,0.0,0.0,Apartment,Entire home/apt,120.0,North Queen Anne
10.0,4,1.0,0.0,2.0,moderate,4555997,0.0,0.0,Apartment,Entire home/apt,80.0,North Queen Anne
10.0,5,1.0,2.0,3.0,moderate,2267088,1.0,25.0,Apartment,Entire home/apt,110.0,North Queen Anne
10.0,9,3.0,4.0,5.0,strict,108468,0.0,10.0,House,Entire home/apt,395.0,North Queen Anne
9.0,2,1.0,1.0,1.0,moderate,6400379,0.0,0.0,House,Private room,88.0,North Queen Anne
10.0,2,1.0,1.0,1.0,flexible,5948003,1.0,0.0,Condominium,Private room,55.0,North Queen Anne
10.0,2,1.0,0.0,1.0,moderate,5058086,1.0,60.0,Apartment,Entire home/apt,145.0,North Queen Anne
9.0,6,2.0,3.0,3.0,strict,1209255,0.0,0.0,House,Entire home/apt,425.0,North Queen Anne
10.0,2,1.0,1.0,1.0,strict,1914051,0.0,50.0,Apartment,Entire home/apt,114.0,North Queen Anne
10.0,3,1.0,1.0,1.0,flexible,2923529,0.0,20.0,Apartment,Entire home/apt,110.0,North Queen Anne
10.0,5,2.0,2.0,4.0,strict,1027860,0.0,0.0,House,Entire home/apt,300.0,North Queen Anne
10.0,2,1.0,1.0,1.0,strict,2373176,0.0,50.0,Apartment,Entire home/apt,117.0,North Queen Anne
10.0,4,1.0,2.0,2.0,moderate,6404427,1.0,20.0,House,Entire home/apt,275.0,North Queen Anne
10.0,2,1.5,1.0,1.0,flexible,8517602,0.0,10.0,House,Private room,85.0,North Queen Anne
,8,1.5,3.0,5.0,flexible,7035240,0.0,0.0,House,Entire home/apt,300.0,North Queen Anne
9.0,2,1.0,1.0,1.0,moderate,4583161,0.0,0.0,House,Private room,53.0,North Queen Anne
10.0,4,1.0,2.0,2.0,moderate,7967844,1.0,0.0,House,Entire home/apt,107.0,North Queen Anne
10.0,6,2.0,2.0,2.0,flexible,6562393,1.0,0.0,House,Entire home/apt,348.0,North Queen Anne
9.0,4,1.0,2.0,3.0,strict,7807087,0.0,20.0,House,Entire home/apt,89.0,North Queen Anne
10.0,7,1.0,3.0,3.0,moderate,5405643,1.0,15.0,House,Entire home/apt,89.0,North Queen Anne
10.0,2,1.0,1.0,1.0,flexible,7011200,1.0,0.0,Apartment,Entire home/apt,89.0,North Queen Anne
10.0,2,1.0,1.0,1.0,strict,610989,0.0,0.0,Bed & Breakfast,Private room,209.0,North Queen Anne
9.0,2,1.0,1.0,1.0,flexible,7839535,0.0,0.0,House,Private room,76.0,North Queen Anne
9.0,4,1.0,2.0,2.0,flexible,4814894,0.0,15.0,Apartment,Entire home/apt,74.0,North Queen Anne
,6,3.0,3.0,2.0,strict,186328,0.0,100.0,House,Entire home/apt,250.0,North Queen Anne
9.0,4,1.0,2.0,2.0,flexible,7492877,0.0,0.0,House,Entire home/apt,180.0,North Queen Anne
10.0,5,1.0,2.0,2.0,flexible,6576228,0.0,0.0,Condominium,Entire home/apt,179.0,North Queen Anne
9.0,4,1.0,2.0,3.0,moderate,241016,0.0,5.0,House,Entire home/apt,115.0,North Queen Anne
10.0,5,1.0,2.0,2.0,moderate,6968101,0.0,0.0,Apartment,Entire home/apt,140.0,North Queen Anne
10.0,4,1.5,2.0,4.0,strict,5648564,0.0,100.0,Apartment,Entire home/apt,150.0,North Queen Anne
9.0,3,1.0,1.0,2.0,flexible,4116645,0.0,0.0,Apartment,Entire home/apt,70.0,North Queen Anne
10.0,6,2.0,3.0,3.0,flexible,2419879,0.0,0.0,House,Entire home/apt,300.0,North Queen Anne
10.0,1,1.0,1.0,1.0,moderate,6425735,0.0,25.0,Apartment,Private room,99.0,North Queen Anne
10.0,4,1.0,2.0,2.0,strict,8105351,0.0,0.0,House,Entire home/apt,89.0,North Queen Anne
,1,1.0,1.0,1.0,flexible,9136499,0.0,0.0,Townhouse,Private room,100.0,North Queen Anne
9.0,2,1.5,1.0,1.0,moderate,3639023,0.0,0.0,Townhouse,Private room,84.0,North Queen Anne
10.0,3,1.0,1.0,1.0,moderate,6724599,0.0,10.0,Apartment,Entire home/apt,97.0,North Queen Anne
9.0,4,1.0,2.0,2.0,moderate,4211629,1.0,0.0,Apartment,Entire home/apt,116.0,North Queen Anne
9.0,2,1.0,1.0,1.0,moderate,7151924,1.0,0.0,House,Entire home/apt,150.0,North Queen Anne
10.0,4,1.0,2.0,2.0,moderate,704764,1.0,25.0,Apartment,Entire home/apt,110.0,North Queen Anne
9.0,8,2.5,3.0,4.0,strict,1796217,0.0,0.0,House,Entire home/apt,265.0,North Queen Anne
9.0,6,1.0,2.0,2.0,strict,4661812,0.0,15.0,Apartment,Entire home/apt,115.0,North Queen Anne
,4,1.0,2.0,2.0,moderate,8811945,0.0,25.0,House,Entire home/apt,100.0,North Queen Anne
10.0,2,1.0,1.0,1.0,flexible,1090307,1.0,30.0,House,Private room,109.0,Green Lake
9.0,2,1.5,1.0,1.0,moderate,15108,0.0,15.0,House,Private room,60.0,Green Lake
9.0,6,3.0,3.0,3.0,flexible,1882316,0.0,0.0,House,Entire home/apt,249.0,Green Lake
10.0,7,3.0,3.0,3.0,strict,1095207,0.0,0.0,House,Entire home/apt,250.0,Green Lake
8.0,4,2.0,3.0,1.0,flexible,1343805,0.0,0.0,House,Entire home/apt,100.0,Green Lake
10.0,2,1.0,0.0,1.0,moderate,9217150,0.0,30.0,Apartment,Entire home/apt,74.0,Green Lake
10.0,4,1.0,2.0,2.0,strict,103920,0.0,25.0,House,Entire home/apt,235.0,Green Lake
10.0,5,1.0,2.0,2.0,strict,2215336,0.0,0.0,Apartment,Entire home/apt,99.0,Green Lake
